zip,lat,lon,urban,records_2020,records_2021
61701,40.4758549,-88.9926695,1,1,1
53188,43.0269744,-88.2952546,1,1,1
61705,40.5242888,-88.9208982,1,1,1
13861,42.5085403,-75.151092,1,1,1
44820,40.817184,-82.9740364,1,1,1
3446,42.8582713,-72.2963597,1,1,1
3447,42.7532048,-72.1530279,0,1,1
61032,42.3188646,-89.6369765,1,1,1
24065,37.1171179,-79.9971077,1,1,1
18914,40.288978,-75.209591,1,1,1
98528,47.4472521,-122.8962174,1,1,1
19810,39.8187798,-75.5064004,1,1,1
19945,38.5050644,-75.2288725,1,1,1
75692,32.4708414,-94.1180364,0,1,1
4412,44.7844612,-68.7345586,1,0,1
30327,33.8696938,-84.4172998,1,2,1
30331,33.7054332,-84.5440755,1,1,1
30345,33.8516517,-84.2836852,1,1,1
6901,41.0535915,-73.5381704,1,1,1
6906,41.071023,-73.5226207,1,1,1
53202,43.049598,-87.8924934,1,1,1
96701,21.406053,-157.8849518,1,1,1
44883,41.1233314,-83.1739107,1,1,1
3451,42.8092977,-72.5048221,1,1,1
60518,41.598842,-88.9197411,0,0,1
60525,41.7843974,-87.8689591,1,0,1
60526,41.8317993,-87.8739844,1,1,1
35801,34.7252687,-86.5608661,1,1,1
18951,40.4529643,-75.3488552,1,1,1
18966,40.1884675,-75.0098978,1,1,1
18969,40.3263042,-75.3684222,1,1,1
18974,40.2170615,-75.072803,1,1,1
87020,34.8653452,-107.9477505,1,1,1
87031,34.5993621,-107.2064515,1,1,1
24502,37.3604015,-79.2215793,1,1,1
19962,39.0688084,-75.4883882,1,1,1
19968,38.7739139,-75.2868784,1,1,1
36756,32.6838659,-87.2758899,0,1,1
77388,30.0578316,-95.4710012,1,1,1
30427,31.9229045,-81.9624458,1,1,1
53209,43.1277837,-87.9494771,1,1,1
33607,27.9620122,-82.492176,1,1,1
96753,20.7137447,-156.4378669,1,1,1
44907,40.7276624,-82.5204059,1,1,1
45013,39.4136318,-84.6526786,1,1,1
45039,39.3285605,-84.2420094,1,1,1
61103,42.340195,-89.0866352,1,1,1
60540,41.7646702,-88.1454278,1,1,1
60546,41.8379226,-87.8218594,1,1,1
60555,41.8221671,-88.1807734,1,1,1
19003,40.0015527,-75.2989288,1,1,1
19013,39.8482518,-75.3779807,1,1,1
87109,35.1516671,-106.5749467,1,0,1
87113,35.1809891,-106.5936192,1,1,1
87116,35.0625463,-106.542591,1,1,1
24550,37.2396299,-79.2453951,1,1,1
24577,36.9439327,-78.9826737,0,1,1
1803,42.5032267,-71.201713,1,1,1
1824,42.59079,-71.3551823,1,1,1
6807,41.0567324,-73.5920233,1,1,1
6810,41.3742839,-73.4576107,1,1,1
77406,29.6460903,-95.794526,1,1,1
4473,44.8816804,-68.7386424,1,1,1
30453,32.0111335,-82.1217578,1,1,1
30506,34.3469377,-83.8956266,1,1,1
30517,34.1302959,-83.7972889,1,1,1
33614,28.0047237,-82.5060876,1,1,1
33615,28.0051028,-82.5802844,1,1,1
33617,28.0357918,-82.3915378,1,1,1
51106,42.4631745,-96.3129088,1,1,1
96771,19.5248216,-155.121921,0,1,1
14086,42.9090637,-78.6292683,1,1,1
25301,38.3507186,-81.6303586,1,1,1
35904,34.0705602,-85.9900976,1,1,1
60586,41.5782345,-88.234492,1,1,1
19041,40.0074032,-75.3157655,1,1,1
19054,40.1730238,-74.8188221,1,0,1
48466,43.2805066,-82.8088772,0,1,1
77459,29.5264013,-95.5309357,1,1,1
30518,34.130846,-84.0273982,1,1,1
93422,35.465349,-120.6894388,1,1,1
45066,39.5511566,-84.2244145,1,1,1
15201,40.4744103,-79.9509681,1,1,1
15205,40.4380904,-80.0990879,1,0,1
15206,40.4722716,-79.9131564,1,1,1
71602,34.266229,-92.1453665,1,1,1
28777,35.9044921,-82.0685726,1,1,1
38655,34.3332168,-89.4733085,1,1,1
38671,34.9662595,-89.9981523,1,1,1
93453,35.3039246,-120.2565658,1,1,1
96825,21.2945185,-157.6887477,1,1,1
96826,21.2915177,-157.8268688,1,1,1
15226,40.3950533,-80.0139517,1,1,1
15232,40.4525172,-79.9319385,1,1,1
15234,40.3681405,-80.0177942,1,1,1
15235,40.459788,-79.8224296,1,1,1
25404,39.4899193,-77.8963635,1,1,1
25405,39.4091823,-77.9615347,1,1,1
25504,38.3764306,-82.2700327,1,1,1
48382,42.5923954,-83.5063653,1,1,1
48415,43.2718758,-83.8081054,0,1,1
38703,33.4756616,-91.0528341,1,1,1
77471,29.5485199,-95.8620396,1,1,1
37912,36.0075439,-83.984854,1,1,1
37914,35.9831651,-83.795796,1,1,1
48141,42.2939448,-83.320298,1,1,1
38340,35.4048053,-88.6794106,1,1,1
54653,43.8160861,-90.9014342,0,1,1
47591,38.6285606,-87.5014846,1,0,1
47630,37.9528969,-87.3464699,1,1,1
1906,42.4684323,-71.0139456,1,1,1
26059,40.0573383,-80.6052523,1,1,1
26105,39.3295744,-81.5146189,1,1,1
37404,35.0279125,-85.2736625,1,1,1
71635,33.1310474,-91.9965161,1,1,1
78628,30.6645427,-97.7786161,1,1,1
78640,29.9991096,-97.8282166,1,1,1
38761,33.4301525,-90.484464,1,1,1
44125,41.405777,-81.6097148,1,1,1
48146,42.2432907,-83.1812577,1,1,1
13350,43.0610086,-75.000439,1,1,1
52722,41.5703237,-90.4701312,1,1,1
54657,43.1880443,-90.8958863,0,1,1
63863,36.5648885,-89.976753,1,1,1
93527,36.1196224,-118.1771235,0,1,1
20774,38.8745319,-76.7741822,1,1,1
33703,27.817056,-82.61975,1,1,1
33706,27.7408204,-82.751592,1,1,1
37421,35.0325443,-85.1463606,1,1,1
33710,27.7906895,-82.7307696,1,1,1
91604,34.1408218,-118.3928638,1,1,1
56301,45.4870841,-94.2427766,1,1,1
38852,34.8436877,-88.2132476,0,1,1
37920,35.9115668,-83.857782,1,1,1
35208,33.496814,-86.8793503,1,1,1
48184,42.2744787,-83.3956231,1,1,1
35210,33.5416157,-86.6693223,1,1,1
31405,32.0394016,-81.179112,1,1,1
34491,28.995628,-82.0551445,1,1,1
7304,40.7165023,-74.072599,1,1,1
8061,39.7988699,-75.2053649,1,1,1
1970,42.5244352,-70.8708593,1,1,1
2021,42.1757371,-71.1253849,1,1,1
33711,27.738611,-82.6875196,1,1,1
33761,28.033061,-82.724374,1,1,1
91607,34.165783,-118.3997954,1,1,1
91706,34.0974098,-117.9682691,1,1,1
62959,37.7182182,-88.9104354,1,1,1
48855,42.6812741,-83.8971997,1,1,1
37922,35.8604962,-84.1005352,1,1,1
37931,35.9763212,-84.1263494,1,1,1
79410,33.5700713,-101.8910106,1,1,1
60068,42.0117617,-87.8434336,1,1,1
17569,40.2714332,-76.0965767,1,1,1
31419,31.997215,-81.2306737,1,1,1
55906,44.0998996,-92.4081563,1,1,1
55912,43.6826068,-92.9884499,1,1,1
15057,40.3586565,-80.2439043,1,1,1
7008,40.5837895,-74.2274575,1,1,1
15401,39.8999549,-79.7456374,1,1,1
33763,28.0028996,-82.7434292,1,1,1
37642,36.5313302,-82.7269397,1,1,1
33770,27.9151095,-82.8040263,1,1,1
33774,27.8838191,-82.827877,1,1,1
33781,27.8388706,-82.7149951,1,0,1
37664,36.5204283,-82.4989884,1,1,1
48462,42.8484449,-83.4212502,1,1,1
91732,34.0734197,-118.0153445,1,1,1
91741,34.1568847,-117.8415708,1,1,1
48858,43.616033,-84.7954594,1,1,1
42728,37.1170315,-85.2900701,1,1,1
44144,41.4372859,-81.7398141,1,1,1
37934,35.8656171,-84.1788677,1,1,1
44201,41.0286597,-81.1842826,0,1,1
79424,33.4674003,-101.9442859,1,1,1
40347,38.158286,-84.728351,1,1,1
40351,38.2047976,-83.4155328,1,1,1
37880,35.6856946,-84.6779337,0,1,1
37887,36.0915796,-84.5808436,0,1,1
64011,38.9597561,-94.0679261,1,1,1
64014,39.0067598,-94.2551362,1,1,1
2109,42.3688015,-71.0494905,1,1,1
35601,34.6069125,-87.013524,1,1,1
85390,33.9036225,-112.8756673,1,1,1
85392,33.47758,-112.3088888,1,1,1
85501,33.559004,-110.7691258,1,1,1
55362,45.2920692,-93.8388074,1,1,1
55386,44.8632172,-93.6668823,1,1,1
92223,33.9483375,-116.9880217,1,1,1
75601,32.5085881,-94.7238409,1,1,1
75602,32.4495975,-94.6660478,1,1,1
60090,42.1296141,-87.9215028,1,0,1
40356,37.8749524,-84.5633665,1,1,1
60098,42.3256136,-88.460441,1,1,1
60099,42.4599882,-87.8650207,1,1,1
60102,42.1651647,-88.3087678,1,1,1
40391,37.9703141,-84.1451152,1,1,1
17754,41.3116123,-76.8892124,1,1,1
29605,34.7744253,-82.3766098,1,1,1
2116,42.3505793,-71.0763972,1,1,1
2124,42.2858047,-71.0705705,1,1,1
2126,42.2742272,-71.0974228,1,1,1
2127,42.3349918,-71.0390934,1,1,1
7014,40.8313394,-74.1354192,1,1,1
91780,34.1020766,-118.0577541,1,1,1
91790,34.0669637,-117.9370069,1,1,1
91801,34.0907274,-118.127525,1,1,1
38012,35.609417,-89.2724523,1,1,1
29640,34.8777103,-82.5754211,1,1,1
29651,34.8868202,-82.1551441,1,2,1
54901,44.0627591,-88.535773,1,1,1
54911,44.281533,-88.3810027,1,1,1
44012,41.4972703,-82.0174618,1,1,1
44017,41.3705475,-81.8617565,1,1,1
23234,37.4514229,-77.4706596,1,1,1
44035,41.3635876,-82.1381809,1,1,1
44039,41.3860001,-82.024711,1,1,1
23238,37.5956122,-77.6476056,1,0,1
91911,32.6081848,-117.054512,1,1,1
91913,32.6200997,-116.9868995,1,1,1
91941,32.7592661,-116.9970908,1,0,1
80929,38.8247103,-104.626967,1,1,1
60107,42.0205861,-88.1777706,1,1,1
29678,34.6344697,-82.9373006,1,1,1
29684,34.3794319,-82.7187035,1,1,1
44118,41.5023367,-81.5565708,1,0,1
30534,34.4311001,-84.1443287,1,1,1
30542,34.1798473,-83.9100807,1,1,1
15135,40.3108358,-79.812893,1,1,1
54935,43.77366,-88.4367822,1,1,1
54945,44.5686364,-89.1368258,0,1,1
76059,32.3925876,-97.3275399,1,1,1
76082,32.9700435,-97.7337479,1,1,1
76104,32.7286895,-97.3178096,1,1,1
76108,32.7879285,-97.5233083,1,1,1
76116,32.7207233,-97.4470329,1,1,1
10308,40.551884,-74.1476456,1,1,1
10310,40.6326459,-74.1161482,1,1,1
13104,42.9630302,-75.9484391,1,1,1
98323,47.0352984,-121.8978841,0,1,1
30605,33.9059109,-83.3235769,1,1,1
30620,33.9294715,-83.7584566,1,1,1
30628,34.0288753,-83.2132972,0,1,1
30630,33.9133662,-83.1473,0,1,1
20783,38.9970672,-76.9667831,1,1,1
7305,40.6981492,-74.0809758,1,1,1
20784,38.9505489,-76.8917198,1,1,1
76133,32.6529183,-97.3795378,1,1,1
10452,40.8373911,-73.9234379,1,1,1
10458,40.8625289,-73.8881594,1,1,1
13126,43.4387975,-76.457454,1,1,1
77493,29.8532173,-95.831457,1,1,1
77494,29.7439478,-95.8305022,1,1,1
95691,38.6279507,-121.5932868,1,1,1
95002,37.4386721,-122.0115824,1,0,1
95008,37.2791725,-121.9555653,1,1,1
75503,33.5117835,-94.1338877,1,0,1
70802,30.4444687,-91.1776922,1,1,1
80909,38.8534745,-104.7752178,1,1,1
80910,38.8120658,-104.7745803,1,0,1
75563,33.0026961,-94.3834542,0,1,1
34950,27.4437877,-80.3309738,1,1,1
30705,34.7441418,-84.7314037,1,1,1
30721,34.7886357,-84.9160819,1,0,1
84062,40.4411539,-111.6704498,1,1,1
84075,41.0777209,-112.0757962,1,1,1
78130,29.691447,-98.0730083,1,1,1
77554,29.2531655,-94.924652,1,1,1
77562,29.8340342,-95.0512679,1,1,1
77571,29.6884555,-95.0573799,1,1,1
77573,29.5037848,-95.0873004,1,1,1
53086,43.3175993,-88.2710731,1,1,1
53091,43.4996243,-88.4345622,0,1,1
95747,38.7820583,-121.3731699,1,1,1
92371,34.4426368,-117.5418077,1,1,1
95030,37.2230997,-121.9838686,1,1,1
95062,36.9705253,-121.9874881,1,1,1
95066,37.0679186,-122.0139915,1,1,1
70809,30.3938101,-91.0710885,1,1,1
30728,34.6848752,-85.2257896,1,1,1
84094,40.5718747,-111.8621356,1,1,1
84096,40.5297815,-112.130873,1,1,1
84101,40.7564026,-111.9000747,1,1,1
84109,40.7058116,-111.7045443,1,1,1
78154,29.5471472,-98.2626045,1,1,1
10473,40.8186904,-73.8584741,1,1,1
5262,42.97375,-73.0752397,1,1,1
15801,41.1250569,-78.7224335,1,1,1
10005,40.7060041,-74.0087853,1,1,1
53092,43.2149638,-87.9512179,1,1,1
53094,43.1433202,-88.7230687,1,1,1
61528,40.7789575,-89.7229338,1,1,1
42348,37.8309253,-86.7749136,1,1,1
1223,42.3122249,-73.1101244,0,0,1
86429,35.1636261,-114.4849271,1,0,1
95112,37.3444821,-121.8835354,1,1,1
95113,37.333694,-121.8910016,1,1,1
95118,37.2553638,-121.8919118,1,1,1
95120,37.1859797,-121.8434794,1,1,1
95124,37.2568494,-121.9227367,1,1,1
30904,33.4782894,-82.0141016,1,1,1
27007,36.3897205,-80.5884665,0,1,1
84115,40.7145017,-111.89269,1,1,1
78217,29.5380738,-98.4151982,1,1,1
78218,29.4900479,-98.3971346,1,1,1
78219,29.4466864,-98.387465,1,1,1
78229,29.5070553,-98.5666208,1,1,1
78237,29.4211331,-98.5709379,1,1,1
78239,29.518637,-98.3629606,1,1,1
78240,29.5250203,-98.606564,1,0,1
13208,43.0787683,-76.1452298,1,1,1
79602,32.3356769,-99.6674881,1,0,1
79703,31.9794266,-102.1323627,1,1,1
79706,31.8142693,-102.0024538,1,1,1
10011,40.7420427,-74.0006196,1,1,1
10019,40.7658289,-73.9873413,1,1,1
10021,40.7692245,-73.9587405,1,1,1
53129,42.9399929,-88.0008572,1,1,1
49419,42.6797393,-85.980751,0,1,1
1247,42.6985261,-73.0842998,1,1,1
92407,34.2123286,-117.3811789,1,1,1
92505,33.936319,-117.4937435,1,1,1
92507,33.9710059,-117.3251807,1,1,1
92536,33.4923912,-116.8379555,0,1,1
92545,33.7296838,-117.034171,1,1,1
92553,33.923381,-117.244836,1,1,1
98376,47.8468366,-122.8522622,0,1,1
95206,37.9188543,-121.4174274,1,1,1
95212,38.049939,-121.2329698,1,0,1
77008,29.7982489,-95.4169332,1,1,1
77013,29.7952684,-95.2339771,1,1,1
77020,29.7731791,-95.3143273,1,1,1
27011,36.2165065,-80.6985172,0,1,1
29033,33.9529809,-81.0547862,1,1,1
75703,32.2351108,-95.320764,1,1,1
10502,41.0116021,-73.8414334,1,1,1
79745,31.8328615,-103.0549246,1,1,1
79762,31.9252864,-102.3578865,1,1,1
10025,40.7986013,-73.9666222,1,1,1
10030,40.8182668,-73.9428558,1,2,1
10031,40.8252881,-73.9500452,1,1,1
53132,42.883879,-88.0115479,1,1,1
61554,40.5393432,-89.6183205,1,1,1
53140,42.6223088,-87.8288028,1,1,1
22314,38.8068534,-77.0563741,1,1,1
1331,42.5623938,-72.191044,1,1,1
92584,33.6526784,-117.1735666,1,1,1
92627,33.6477635,-117.9197614,1,1,1
92630,33.6457358,-117.6855032,1,1,1
92648,33.6790097,-118.0146032,1,1,1
92649,33.7252403,-118.0515791,1,1,1
62618,39.9826468,-90.4020025,1,1,1
44402,41.3810869,-80.8452415,0,1,1
98406,47.2641074,-122.5125908,1,1,1
29053,33.8275399,-81.0908946,1,1,1
29063,34.137162,-81.2023127,1,1,1
29069,34.1801189,-80.0946444,0,1,1
29073,33.8880247,-81.2386368,1,1,1
71107,32.5897031,-93.8613984,1,1,1
71108,32.4431732,-93.7878256,1,1,1
78249,29.5684763,-98.6142709,1,1,1
78259,29.6245213,-98.4269701,1,1,1
6455,41.514163,-72.7178435,1,1,1
6477,41.2849513,-73.0246368,1,1,1
79901,31.7606182,-106.4785782,1,1,1
48650,43.8489582,-83.9973739,0,1,1
92677,33.5286538,-117.7012525,1,1,1
92683,33.7524985,-117.993969,1,1,1
92691,33.6119451,-117.6658668,1,1,1
95757,38.344888,-121.4312306,1,1,1
95758,38.4278133,-121.4446964,1,1,1
95814,38.5805683,-121.4955896,1,1,1
44406,41.0108798,-80.7703956,1,1,1
77026,29.8001873,-95.3288878,1,1,1
32565,30.8926034,-87.1316826,0,1,1
29154,33.8792605,-80.4404176,1,1,1
81125,37.8192612,-106.069857,0,1,1
71653,33.3433727,-91.2517683,1,1,1
10032,40.8387917,-73.9428296,1,1,1
10036,40.7592544,-73.9898269,1,1,1
32570,30.8049661,-86.967487,1,1,1
32601,29.6489696,-82.3249411,1,1,1
32603,29.6567122,-82.3475001,1,1,1
29168,33.8484488,-80.5407669,1,1,1
29201,33.9824863,-81.0281027,1,0,1
29205,33.9900581,-80.9972408,1,1,1
29209,33.9267508,-80.9503637,1,1,1
75785,31.7754326,-95.1965502,1,1,1
97007,45.4543156,-122.8796836,1,1,1
97027,45.3856499,-122.5928265,1,1,1
1749,42.3890712,-71.5458637,1,1,1
45869,40.4579313,-84.40387,1,1,1
6511,41.3170215,-72.9272435,1,1,1
6512,41.2782673,-72.8752509,1,1,1
6514,41.3768034,-72.9427516,1,1,1
6516,41.2725732,-72.9649666,1,1,1
79924,31.9024425,-106.4132452,1,1,1
79936,31.776593,-106.2969765,1,1,1
11225,40.6630459,-73.9542193,1,1,1
11226,40.646448,-73.9566488,1,1,1
11229,40.6012928,-73.9444926,1,1,1
11233,40.6783019,-73.9199356,1,1,1
24266,36.8587535,-82.1209648,1,1,1
24293,37.0043445,-82.5508145,1,1,1
62526,39.9016048,-88.9894068,1,1,1
44260,41.0351858,-81.3384419,1,1,1
21157,39.548569,-76.9835578,1,1,1
95350,37.6719051,-121.0073175,1,1,1
95355,37.672906,-120.946594,1,1,1
95363,37.4528973,-121.2299757,1,1,1
97029,45.2870939,-120.8022773,0,1,1
97058,45.5364522,-121.1552544,1,1,1
97071,45.1341907,-122.8264874,1,1,1
97089,45.4264156,-122.442992,1,1,1
30040,34.2103486,-84.1877939,1,2,1
48049,43.0404578,-82.5710399,1,1,1
11238,40.6791692,-73.9638005,1,1,1
28114,35.2304413,-81.7477022,1,1,1
28120,35.3285859,-81.0264238,1,1,1
28147,35.6810528,-80.5629645,1,1,1
44266,41.16625,-81.2082285,1,1,1
23669,37.050311,-76.342814,1,1,1
19154,40.096483,-74.983217,1,1,1
19317,39.8608003,-75.5993807,1,1,1
19335,40.0226176,-75.721218,1,1,1
19355,40.046452,-75.5329985,1,1,1
44484,41.23433,-80.747983,1,1,1
7825,40.9712467,-74.9757231,0,1,1
21210,39.3591561,-76.6326854,1,1,1
7840,40.8541772,-74.8353495,1,1,1
21212,39.3685612,-76.6148978,1,1,1
4084,43.7621469,-70.5666864,1,1,1
29301,34.9340282,-82.0106966,1,1,1
16830,41.0786773,-78.4286622,1,1,1
15701,40.6283812,-79.1500414,1,0,1
6033,41.7074627,-72.5389323,1,1,1
6040,41.7614154,-72.525608,1,1,1
6067,41.6566243,-72.6617787,1,1,1
35214,33.5769953,-86.894065,1,0,1
48195,42.2046941,-83.2058567,1,1,1
40701,36.9217879,-84.1620512,1,1,1
35217,33.6078824,-86.7602655,1,1,1
11355,40.7514628,-73.8209961,1,1,1
57252,45.2004061,-96.6125589,1,1,1
28173,34.9161547,-80.7314151,1,1,1
28208,35.2304657,-80.9072433,1,2,1
28209,35.1787136,-80.8539849,1,1,1
28226,35.1026974,-80.8221294,1,0,1
28227,35.1895673,-80.6454082,1,1,1
19422,40.1568103,-75.2793927,1,1,1
60602,41.8830729,-87.6291484,1,1,1
8205,39.4828769,-74.45214,1,1,1
55122,44.8066963,-93.1973295,1,1,1
55125,44.9180314,-92.9382772,1,1,1
97146,46.1296985,-123.9459105,1,1,1
97203,45.6035494,-122.737905,1,1,1
97206,45.4824328,-122.5986048,1,1,1
6073,41.6644428,-72.5550351,1,1,1
6074,41.8380902,-72.5778358,1,1,1
6082,41.983993,-72.5555531,1,1,1
6098,41.9561894,-73.0863642,1,1,1
48202,42.3747864,-83.0777179,1,1,1
60148,41.8735714,-88.0207665,1,1,1
40744,37.0294457,-84.1189818,1,1,1
32254,30.3409607,-81.7347885,1,0,1
53954,43.5515404,-89.3139113,1,1,1
62223,38.5359226,-90.0594773,1,1,1
28303,35.0856308,-78.9593614,1,1,1
28304,35.025528,-78.9896043,1,1,1
28328,35.0035028,-78.3379243,1,1,1
19446,40.2323271,-75.3039153,1,1,1
19454,40.2261125,-75.2437858,1,0,1
8225,39.3626676,-74.541483,1,1,1
55128,44.9875455,-92.963553,1,1,1
16870,40.8008778,-78.0619068,1,1,1
11374,40.7264673,-73.8615153,1,1,1
11375,40.7209629,-73.84614,1,0,1
62234,38.683215,-89.9820579,1,1,1
28351,34.8481973,-79.5637173,1,1,1
28358,34.6078575,-78.9347722,1,1,1
44312,41.0141204,-81.4437014,1,1,1
23803,37.2092772,-77.4972384,1,0,1
19468,40.2076383,-75.5320666,1,1,1
19473,40.2561677,-75.4825341,1,1,1
60610,41.9067723,-87.6322312,1,1,1
8234,39.3883932,-74.620728,1,1,1
6107,41.7523037,-72.7580981,1,0,1
3303,43.3117165,-71.6653806,1,1,1
58078,46.8625003,-96.9240884,1,1,1
58102,46.9272104,-96.8348187,1,1,1
63545,40.2722358,-92.9645206,0,0,1
58201,47.8666381,-97.1411441,1,0,1
54022,44.8474715,-92.6068772,1,1,1
34472,29.109474,-81.997364,1,1,1
7036,40.6244722,-74.2384189,1,0,1
8302,39.4386128,-75.2606457,1,1,1
60169,42.0508698,-88.1166149,1,1,1
60185,41.8966908,-88.2110144,1,1,1
35244,33.352918,-86.825333,1,1,1
35401,33.1702384,-87.6161687,1,1,1
7080,40.5744129,-74.4147996,1,1,1
20740,39.0027447,-76.931721,1,1,1
7087,40.7673521,-74.0323129,1,1,1
11385,40.7006472,-73.8894227,1,1,1
11413,40.6711705,-73.7520631,1,1,1
11414,40.6576043,-73.844804,1,0,1
46032,39.9665688,-86.1751305,1,1,1
46040,39.9272843,-85.8342731,1,1,1
72227,34.7768504,-92.3733026,1,1,1
21795,39.5806089,-77.8236976,1,1,1
8324,39.2146263,-74.9966116,0,1,1
21801,38.3800726,-75.6370398,1,1,1
88001,32.2900494,-106.7538894,1,0,1
33185,25.7263588,-80.4507333,1,1,1
33186,25.6544201,-80.4121536,1,1,1
43219,40.0073733,-82.9206536,1,1,1
33455,27.0536774,-80.1623201,1,1,1
7090,40.6516437,-74.3434472,1,1,1
20744,38.7583225,-76.9840437,1,1,1
40475,37.7616462,-84.3125591,1,1,1
44646,40.8143808,-81.4971817,1,1,1
73701,36.4267441,-97.7919891,1,1,1
7055,40.8575524,-74.1290888,1,1,1
33467,26.5963621,-80.1756021,1,1,1
37211,36.0672182,-86.7236984,1,1,1
20747,38.854991,-76.8833125,1,2,1
20748,38.8148678,-76.933447,1,1,1
40513,38.016586,-84.6050284,1,1,1
40514,37.9824602,-84.5630512,1,1,1
40515,37.9176708,-84.3914406,1,0,1
60142,42.1739146,-88.444659,1,1,1
20706,38.9658805,-76.8510916,1,1,1
46217,39.6746309,-86.1914505,1,1,1
46218,39.8072772,-86.0997108,1,1,1
46220,39.8671136,-86.1088483,1,1,1
2817,41.6370829,-71.6783607,1,1,1
2837,41.5187687,-71.1672468,0,1,1
47715,37.972431,-87.4796464,1,1,1
47720,38.0628967,-87.6415726,1,1,1
47802,39.3515854,-87.4048855,1,1,1
60173,42.0515564,-88.0555224,1,1,1
67217,37.6177726,-97.3620581,1,1,1
7109,40.7934814,-74.1611589,1,1,1
7110,40.8206164,-74.1562502,1,1,1
32220,30.3680088,-81.8709678,1,0,1
55025,45.2632336,-93.0220244,1,1,1
50036,42.0855466,-93.8642087,1,1,1
72201,34.7469052,-92.2800485,1,1,1
20715,38.9893926,-76.7413308,1,1,1
46235,39.8369572,-85.9745373,1,1,1
54552,45.9392451,-90.3166102,0,1,1
40004,37.8031198,-85.4659312,1,1,1
40008,37.9089476,-85.2750032,0,1,1
4942,45.0770226,-69.5864458,0,1,1
33484,26.4542708,-80.1344781,1,1,1
67226,37.7732457,-97.2129864,1,1,1
60031,42.3731885,-87.9396644,1,0,1
60035,42.1859677,-87.8059389,1,1,1
74467,35.9674772,-95.3929071,1,1,1
73651,35.0145406,-99.0756366,1,1,1
72211,34.7505556,-92.4176216,1,1,1
99504,61.2046,-149.7460952,1,1,1
72396,35.2300916,-90.8225211,1,1,1
41042,39.0009679,-84.6510052,1,0,1
32024,30.0919745,-82.7311197,1,1,1
11102,40.7728839,-73.9262952,1,0,1
2151,42.4182902,-71.0012511,1,1,1
2155,42.4238395,-71.1076732,1,1,1
2176,42.455723,-71.0590194,1,1,1
4967,44.769837,-69.4337529,1,1,1
28604,36.1794571,-81.8503419,0,1,1
28612,35.6503914,-81.5375599,1,1,1
35054,33.5020192,-86.3379254,1,1,1
57718,44.1707604,-103.3682257,1,1,1
99556,59.9004502,-151.5753771,0,1,1
65803,37.2831589,-93.2899048,1,1,1
65804,37.1504979,-93.2519212,1,1,1
65806,37.2055854,-93.2991573,1,1,1
20721,38.9152216,-76.7851292,1,1,1
41063,38.8468973,-84.4943011,0,1,1
40031,38.4294155,-85.4008138,1,1,1
11208,40.668564,-73.8709902,1,1,1
47905,40.420136,-86.7659877,1,1,1
47906,40.4796492,-86.9892182,1,1,1
47917,40.4668399,-87.4734261,0,0,1
47918,40.2986777,-87.1980051,1,2,1
33549,28.1379437,-82.4462524,1,1,1
33565,28.0859061,-82.1481135,1,0,1
28626,36.2925767,-81.5176324,0,1,1
28638,35.8450928,-81.4779384,1,1,1
28644,36.4261593,-81.2778227,0,1,1
28645,35.9788304,-81.5477788,1,1,1
98023,47.311491,-122.36281,1,1,1
83221,43.3240812,-112.552045,1,1,1
98030,47.3672135,-122.1980509,1,1,1
98031,47.4054791,-122.1957723,1,1,1
35062,33.72492,-87.010252,1,1,1
34667,28.3914409,-82.6624744,1,1,1
11215,40.6626879,-73.9867402,1,1,1
11219,40.6326665,-73.9966687,1,1,1
30165,34.3029064,-85.2691064,1,1,1
24701,37.3059506,-81.2049414,1,1,1
65336,38.7927078,-93.5753533,1,0,1
98057,47.4720203,-122.2218996,1,1,1
34668,28.2933353,-82.7105635,1,1,1
34669,28.3560249,-82.6101672,1,1,1
34691,28.1980232,-82.8160781,1,2,1
68502,40.78581,-96.6980017,1,0,1
2359,42.0678041,-70.8057131,1,1,1
28730,35.5174215,-82.3780416,1,1,1
28731,35.2880357,-82.3946694,1,1,1
28739,35.2561105,-82.5437141,1,1,1
98092,47.2902238,-122.1256482,1,1,1
60062,42.1262789,-87.845088,1,1,1
34747,28.3097116,-81.5982295,1,0,1
34759,28.103895,-81.4193726,1,1,1
73573,34.1656407,-97.9386426,0,1,1
41232,37.9410178,-82.729719,0,1,1
1001,42.0623678,-72.6257536,1,1,1
11223,40.5971433,-73.973426,1,1,1
28803,35.5317029,-82.5230213,1,0,1
28806,35.5719711,-82.6147292,1,1,1
98166,47.451576,-122.3529856,1,1,1
98208,47.9005533,-122.1891989,1,1,1
38501,36.2260453,-85.5332847,1,1,1
38556,36.4067606,-84.9189485,0,1,1
98102,47.6371398,-122.3218912,1,1,1
98105,47.6598613,-122.2849767,1,1,1
34104,26.1499552,-81.7415625,1,1,1
34772,28.1630352,-81.264079,1,1,1
34786,28.4871407,-81.5519053,1,1,1
92253,33.6460833,-116.275297,1,1,1
92259,32.7377602,-115.9323428,0,1,1
92264,33.7128933,-116.4971593,1,1,1
92270,33.7685837,-116.429988,1,0,1
86045,36.096446,-111.1164155,1,1,1
49534,42.9644383,-85.7871805,1,0,1
43130,39.6964633,-82.6147166,1,1,1
22030,38.8371855,-77.3404797,1,1,1
35406,33.3388417,-87.4675535,1,1,1
60189,41.8406325,-88.1220238,1,1,1
